,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_NOTA_REDACAO,NU_NOTA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC
238,1505494,Palestina do Pará,15,PA,485.6,454.958,427.06400000000014,452.90200000000004,469.254
239,1505502,Paragominas,15,PA,563.0954356846473,488.48240663900407,457.86784232365085,486.2943568464721,503.43846473029055
240,1505536,Parauapebas,15,PA,543.5582173683283,488.5494803593455,455.64692619341196,485.5765545182308,503.7662321648753
241,1505551,Pau D'Arco,15,PA,498.4070796460177,464.18141592920375,424.60353982300865,450.5566371681416,471.624778761062
242,1505601,Peixe-Boi,15,PA,554.4615384615385,470.8084615384616,449.71461538461557,482.7569230769233,491.85615384615386
243,1505635,Piçarra,15,PA,468.4375,463.1953125,431.1671875000001,440.24843750000014,457.26640625000005
244,1505650,Placas,15,PA,497.53846153846155,459.8161538461536,437.3676923076922,463.0676923076924,485.62000000000006
245,1505700,Ponta de Pedras,15,PA,533.7995337995338,469.0456876456879,440.0251748251749,469.49393939393883,484.55291375291375
246,1505809,Portel,15,PA,499.5348837209302,459.69418604651196,430.55726744185966,460.00048449612433,472.36424418604673
247,1505908,Porto de Moz,15,PA,502.61146496815286,464.80605095541404,437.0175159235668,470.1503184713374,482.6815286624205
248,1506005,Prainha,15,PA,457.46478873239437,444.3549295774646,421.02065727699534,437.9908450704228,453.0659624413146
249,1506104,Primavera,15,PA,518.0459770114943,472.7229885057469,440.68505747126426,472.94712643678156,491.3459770114941
250,1506112,Quatipuru,15,PA,568.8188976377953,477.07244094488175,447.97165354330696,465.0425196850392,486.35590551181105
251,1506138,Redenção,15,PA,521.3475177304964,477.3332446808509,446.75243794326246,469.33200354610096,491.30075354610045
252,1506161,Rio Maria,15,PA,502.46153846153845,457.1496153846157,434.3573076923073,459.12615384615384,477.8423076923078
253,1506187,Rondon do Pará,15,PA,530.1408450704225,480.96952624839975,439.2477592829705,472.07157490396924,487.04532650448107
254,1506195,Rurópolis,15,PA,528.3404255319149,485.5863829787237,439.3748936170212,463.59744680851054,481.8625531914892
255,1506203,Salinópolis,15,PA,524.7390396659707,471.03048016701445,449.8601252609603,485.2206680584549,491.6909185803759
256,1506302,Salvaterra,15,PA,530.9712722298221,458.7882352941177,441.3805745554037,470.58590971272196,483.2720930232558
257,1506351,Santa Bárbara do Pará,15,PA,524.3085106382979,462.2430851063834,445.64441489361684,476.74148936170224,490.035904255319
258,1506401,Santa Cruz do Arari,15,PA,487.42857142857144,457.7471428571427,413.7014285714286,442.2857142857143,455.9642857142857
259,1506500,Santa Izabel do Pará,15,PA,588.5362517099863,484.82742818057415,460.4112859097129,491.75492476060134,498.79404924760644
260,1506559,Santa Luzia do Pará,15,PA,526.0044150110375,466.7999999999998,442.7487858719644,468.94061810154506,479.93046357615896
261,1506583,Santa Maria das Barreiras,15,PA,493.84615384615387,456.65934065934067,430.6164835164835,452.134065934066,474.03076923076924
262,1506609,Santa Maria do Pará,15,PA,600.4663212435233,476.8025906735752,451.9194300518134,483.47979274611396,497.30621761658034
263,1506708,Santana do Araguaia,15,PA,464.5208845208845,459.44176904176845,434.0783783783787,458.45036855036835,475.14373464373455
264,1506807,Santarém,15,PA,577.1578675394023,488.0695977951945,458.0896046852129,491.7143743002343,502.7467659977637
265,1506906,Santarém Novo,15,PA,537.6642335766423,463.55547445255496,440.70875912408746,467.7357664233577,477.7467153284672
266,1507003,Santo Antônio do Tauá,15,PA,552.2986247544204,465.1550098231828,443.5333988212177,470.6662082514735,487.9316306483302
267,1507102,São Caetano de Odivelas,15,PA,498.54014598540147,457.07700729927006,430.202919708029,461.3565693430659,475.13832116788336
268,1507151,São Domingos do Araguaia,15,PA,522.2471910112359,471.5332584269666,448.06022471910075,469.43393258426914,481.5692134831465
269,1507201,São Domingos do Capim,15,PA,490.962962962963,458.17209876543194,434.0474074074075,458.4572839506177,470.5323456790126
270,1507300,São Félix do Xingu,15,PA,481.2111292962357,464.5157119476271,435.0919803600653,462.1438625204584,478.85122749590914
271,1507409,São Francisco do Pará,15,PA,596.6917293233083,473.89774436090187,450.4206766917292,474.90827067669187,496.1458646616539
272,1507458,São Geraldo do Araguaia,15,PA,519.8921832884097,467.85256064690003,435.3943396226414,463.3487870619947,479.42991913746675
273,1507466,São João da Ponta,15,PA,467.29411764705884,458.1082352941178,436.2682352941177,462.09176470588255,476.7270588235294
274,1507474,São João de Pirabas,15,PA,536.8481375358166,466.10286532951295,439.31318051575926,473.29169054441263,485.0518624641834
275,1507508,São João do Araguaia,15,PA,474.91525423728814,447.71610169491527,429.1889830508474,452.21355932203414,478.5372881355933
276,1507607,São Miguel do Guamá,15,PA,551.2353923205342,472.16143572621075,447.4910684474119,474.941318864775,486.38414023372263
277,1507706,São Sebastião da Boa Vista,15,PA,529.4258373205741,460.7480861244023,436.92942583732025,468.8088516746413,481.15909090909093
278,1507755,Sapucaia,15,PA,473.6170212765957,455.00531914893617,429.6372340425533,452.1340425531914,468.623404255319
279,1507805,Senador José Porfírio,15,PA,491.96581196581195,468.32905982905976,427.0606837606839,453.1247863247863,474.2777777777779
280,1507904,Soure,15,PA,566.2133645955452,457.1887456037516,436.8427901524024,462.44255568581497,473.8648300117229
281,1507953,Tailândia,15,PA,529.7760467380721,474.279454722493,445.3949367088603,475.9120740019482,491.9625121713736
282,1507961,Terra Alta,15,PA,547.4654377880184,460.6350230414747,444.35253456221176,480.88801843318,496.79953917050705
283,1507979,Terra Santa,15,PA,501.05263157894734,459.6921052631581,427.14210526315804,459.3394736842106,478.2389473684214
284,1508001,Tomé-Açu,15,PA,506.54068241469815,459.14766404199577,436.76309711286046,463.79905511811114,479.7581102362208
285,1508035,Tracuateua,15,PA,519.2419825072886,461.1871720116615,437.9157434402334,473.89329446064136,479.00349854227443
286,1508050,Trairão,15,PA,501.0989010989011,469.0406593406593,435.0384615384616,458.3879120879122,477.2758241758243
287,1508084,Tucumã,15,PA,533.9639639639639,479.2513513513507,449.8997747747748,480.31058558558544,496.8060810810806
288,1508100,Tucuruí,15,PA,545.9050632911392,484.96348101265687,455.3748101265821,483.7729113924061,498.68838607595035
289,1508126,Ulianópolis,15,PA,520.234375,482.69921874999983,449.1921875000001,471.9144531249999,491.1496093750002
290,1508159,Uruará,15,PA,516.282722513089,476.517539267016,443.2337696335077,471.96780104712025,485.8007853403139
291,1508209,Vigia,15,PA,534.295652173913,467.9658260869568,445.8994782608699,471.61747826086906,487.73660869565254
292,1508308,Viseu,15,PA,520.9018567639257,454.437400530504,435.3185676392571,470.3514588859413,476.7482758620692
293,1508357,Vitória do Xingu,15,PA,508.2119205298013,465.25728476821223,438.66721854304654,467.4589403973515,480.26490066225176
294,1508407,Xinguara,15,PA,529.3229571984435,472.6192217898828,444.3674708171204,470.96420233463,488.84871595330674
295,1600055,Serra do Navio,16,AP,552.5714285714286,441.2628571428571,439.45428571428573,468.2228571428572,474.12
296,1600105,Amapá,16,AP,460.5128205128205,444.4572649572653,425.7965811965813,444.028205128205,452.56495726495734
297,1600154,Pedra Branca do Amapari,16,AP,491.4583333333333,446.403125,433.2177083333331,459.534375,471.3531249999998
298,1600204,Calçoene,16,AP,497.45454545454544,445.76999999999987,421.8754545454544,459.99818181818176,466.7563636363635
299,1600212,Cutias,16,AP,462.22222222222223,458.8733333333334,412.94888888888875,433.1777777777778,454.1622222222222
300,1600238,Ferreira Gomes,16,AP,476.61538461538464,449.1292307692309,435.0692307692308,452.7146153846153,464.20230769230784
301,1600253,Itaubal,16,AP,512.7272727272727,444.4666666666667,427.63636363636357,457.5030303030303,472.09090909090907
302,1600279,Laranjal do Jari,16,AP,515.5105105105105,465.3452702702705,441.8022522522519,469.26163663663635,488.3157657657663
303,1600303,Macapá,16,AP,546.2914891508966,477.45134251461246,454.16903299316596,490.05304171207706,502.7546616466843
304,1600402,Mazagão,16,AP,503.991683991684,449.4912681912685,428.3877338877337,455.9598752598746,469.3711018711017
305,1600501,Oiapoque,16,AP,469.8533724340176,447.22419354838695,429.7196480938418,459.7718475073313,468.5687683284456
306,1600535,Porto Grande,16,AP,520.6654991243432,460.5721541155865,446.58669001751326,472.09632224168166,490.2760070052534
307,1600550,Pracuúba,16,AP,418.7096774193548,456.4161290322581,416.883870967742,447.725806451613,455.0741935483871
308,1600600,Santana,16,AP,543.4334763948498,471.899514834857,446.70893823474574,482.4236984512051,495.08428811345317
309,1600709,Tartarugalzinho,16,AP,482.95081967213116,453.50573770491775,423.07131147540974,448.8655737704917,467.02868852459017
310,1600808,Vitória do Jari,16,AP,517.2972972972973,454.7689189189189,429.82972972972937,460.4040540540538,471.30045045045057
311,1700251,Abreulândia,17,TO,517.0588235294117,469.39705882352933,432.94705882352935,452.97941176470596,471.62058823529395
312,1700301,Aguiarnópolis,17,TO,495.5244755244755,456.48181818181826,432.6335664335666,452.83706293706285,468.0034965034966
313,1700350,Aliança do Tocantins,17,TO,557.471264367816,480.7977011494251,457.4379310344829,478.62873563218415,494.4678160919539
314,1700400,Almas,17,TO,471.0344827586207,452.85344827586226,429.84482758620686,438.5327586206897,467.4129310344826
315,1700707,Alvorada,17,TO,532.2962962962963,476.7525925925927,441.6533333333335,477.64222222222236,497.1259259259257
316,1701002,Ananás,17,TO,521.0928961748634,481.37868852459025,434.6923497267755,461.6027322404371,484.90928961748637
317,1701051,Angico,17,TO,503.5820895522388,475.2268656716418,424.4641791044775,450.3119402985074,474.76716417910455
318,1701101,Aparecida do Rio Negro,17,TO,545.6565656565657,474.1424242424242,438.6838383838384,456.18282828282804,480.6666666666667
319,1701309,Aragominas,17,TO,498.6363636363636,485.02613636363634,440.34999999999997,448.48295454545456,483.1579545454544
320,1701903,Araguacema,17,TO,530.8571428571429,456.5857142857141,435.11857142857144,462.60000000000014,479.63428571428574
321,1702000,Araguaçu,17,TO,516.4044943820224,481.94719101123593,450.7112359550562,460.7865168539325,486.6539325842696
322,1702109,Araguaína,17,TO,578.2393347794649,500.5039949385406,465.5895516992052,490.5511749819249,508.5799710773661
323,1702158,Araguanã,17,TO,482.0869565217391,460.3869565217393,434.28869565217394,458.79391304347814,477.1895652173912
324,1702208,Araguatins,17,TO,555.6622998544395,488.66535662299844,458.85516739446876,482.14002911208144,501.43566229985436
325,1702307,Arapoema,17,TO,484.1666666666667,471.8930555555555,432.1652777777777,463.0625000000001,478.5930555555554
326,1702406,Arraias,17,TO,503.73205741626793,457.4691387559808,426.1636363636365,455.94569377990456,472.0641148325355
327,1702554,Augustinópolis,17,TO,563.4054054054054,493.67783783783767,455.8024324324325,483.58135135135166,500.65189189189147
328,1702703,Aurora do Tocantins,17,TO,548.0597014925373,489.06119402985064,441.38656716417904,458.686567164179,480.92089552238815
329,1702901,Axixá do Tocantins,17,TO,538.3783783783783,479.9459459459458,441.77364864864853,459.07027027027016,483.87635135135116
330,1703008,Babaçulândia,17,TO,524.1772151898734,451.1544303797469,433.3759493670886,444.7765822784808,465.5620253164556
331,1703057,Bandeirantes do Tocantins,17,TO,488.16326530612247,462.8285714285714,429.39795918367355,446.4102040816328,471.7122448979591
332,1703073,Barra do Ouro,17,TO,540.6060606060606,454.41212121212124,439.46666666666675,464.6272727272726,478.0424242424243
333,1703107,Barrolândia,17,TO,496.2637362637363,481.4296703296704,431.00769230769237,461.13076923076926,481.48571428571444
334,1703206,Bernardo Sayão,17,TO,479.6,457.51800000000003,429.05400000000003,450.4600000000002,471.3599999999999
335,1703305,Bom Jesus do Tocantins,17,TO,513.5714285714286,456.16785714285714,434.5607142857144,458.96071428571423,483.57321428571424
336,1703602,Brasilândia do Tocantins,17,TO,487.77777777777777,478.3083333333334,439.0777777777777,437.04166666666674,491.06944444444434
337,1703701,Brejinho de Nazaré,17,TO,588.0,470.40615384615376,454.05692307692306,458.78307692307686,487.0676923076922
338,1703800,Buriti do Tocantins,17,TO,534.4761904761905,483.6542857142858,441.5961904761906,459.12190476190443,482.9904761904764
339,1703826,Cachoeirinha,17,TO,532.0,441.53000000000003,431.25999999999993,432.68499999999995,479.3250000000001
340,1703842,Campos Lindos,17,TO,535.4054054054054,471.84324324324325,437.2986486486486,469.2972972972973,485.104054054054
341,1703867,Cariri do Tocantins,17,TO,572.4324324324324,491.418918918919,453.38648648648655,488.95945945945954,492.9297297297297
342,1703883,Carmolândia,17,TO,489.09090909090907,499.50606060606054,437.77878787878785,463.8636363636365,481.0272727272727
343,1703891,Carrasco Bonito,17,TO,449.04761904761904,453.3833333333334,437.7166666666667,460.4261904761904,483.8642857142856
344,1703909,Caseara,17,TO,469.2857142857143,459.19642857142856,429.54642857142846,455.6071428571428,478.97857142857146
345,1704105,Centenário,17,TO,455.6521739130435,436.8369565217392,407.4130434782609,434.80434782608705,449.1978260869566
346,1704600,Chapada de Areia,17,TO,523.6363636363636,485.53636363636366,415.23636363636365,407.99090909090904,476.1
347,1705102,Chapada da Natividade,17,TO,488.5,451.9825000000002,435.4925,453.735,466.3125000000001
348,1705508,Colinas do Tocantins,17,TO,583.4154929577464,510.2890845070425,468.168838028169,495.08274647887305,510.9095070422534
349,1705557,Combinado,17,TO,516.25,469.97321428571433,439.23214285714295,456.2258928571428,491.1767857142857
350,1705607,Conceição do Tocantins,17,TO,553.2142857142857,488.54107142857157,441.43928571428575,463.175,488.5285714285715
351,1706001,Couto Magalhães,17,TO,502.85714285714283,468.8083333333333,440.2107142857144,462.082142857143,485.5892857142856
352,1706100,Cristalândia,17,TO,577.9439252336449,498.3130841121497,455.41588785046736,484.39158878504674,501.75140186915905
353,1706258,Crixás do Tocantins,17,TO,520.8695652173913,443.40000000000003,455.3130434782609,461.02173913043464,481.5782608695652
354,1706506,Darcinópolis,17,TO,516.231884057971,469.10000000000014,437.4739130434782,449.12898550724617,475.69999999999993
355,1707009,Dianópolis,17,TO,537.3722627737226,476.11946472019474,443.3776155717762,471.92603406326066,491.7518248175183
356,1707108,Divinópolis do Tocantins,17,TO,500.0,473.4098360655738,444.0491803278688,456.7491803278688,481.293442622951
357,1707207,Dois Irmãos do Tocantins,17,TO,460.0,464.77042253521125,437.143661971831,466.1338028169015,477.3112676056337
358,1707306,Dueré,17,TO,464.3243243243243,450.0621621621622,435.4432432432432,429.34594594594586,460.318918918919
359,1707405,Esperantina,17,TO,517.196261682243,483.8018691588782,446.83364485981303,472.55981308411225,485.99626168224296
360,1707553,Fátima,17,TO,540.4938271604939,460.20370370370387,427.8148148148147,455.72098765432094,478.2123456790121
361,1707652,Figueirópolis,17,TO,510.958904109589,468.53013698630133,447.6013698630137,469.8534246575343,486.21506849315074
362,1707702,Filadélfia,17,TO,508.90625,466.5375000000002,432.53515624999983,459.6148437499999,479.61328124999994
363,1708205,Formoso do Araguaia,17,TO,556.9269521410579,485.9758186397981,457.6765743073044,477.3586901763224,490.562972292192
364,1708254,Fortaleza do Tabocão,17,TO,502.1686746987952,467.58192771084316,426.04096385542164,457.8192771084338,484.08554216867486
365,1708304,Goianorte,17,TO,506.0377358490566,458.9292452830188,434.25283018867935,444.87264150943366,474.11698113207535
